f_name,gnd,doi,name,fulltext
Lazzari_Sylvio.html,https://d-nb.info/gnd/116858702,https://dx.doi.org/10.1553/0x0001d719,"Lazzari, Sylvio (Silvio, eig. Josef Fortunat Sylvester)",
Le_Picq_Charles.html,https://d-nb.info/gnd/141755725,https://dx.doi.org/10.1553/0x0001d74d,"Le Picq, Charles (LePicq, Lepic, Pick) Charles",
Leber_Titus.html,https://d-nb.info/gnd/1037421876,https://dx.doi.org/10.1553/0x0001d819,"Leber, Titus",
Lebert_Hans.html,https://d-nb.info/gnd/119524686,https://dx.doi.org/10.1553/0x0001d71b,"Lebert, Hans (Johann Artur)",
Lebl_Johann.html,,https://dx.doi.org/10.1553/0x003c13f5,"Lebl, Johann Paul",
Lechleitner_Wilhelm.html,https://d-nb.info/gnd/128418702,https://dx.doi.org/10.1553/0x0001d71c,"Lechleitner, Wilhelm CanReg (Johann Nepomuk)",
Lechler_Benedikt.html,https://d-nb.info/gnd/102499500,https://dx.doi.org/10.1553/0x0001d71d,"Lechler, P. Benedikt OSB (Johannes)",
Lechner_Anna.html,https://d-nb.info/gnd/137438583,https://dx.doi.org/10.1553/0x0001d71e,"Lechner (geb. Blasch), Anna",
Lechner_Ehepaar.html,https://d-nb.info/gnd/134441354,https://dx.doi.org/10.1553/0x0001d721,"Lechner, Ehepaar Walter:",
Lechner_Gabriele.html,https://d-nb.info/gnd/1037422112,https://dx.doi.org/10.1553/0x0001d787,"Lechner, Gabriele",
Lechner_Leonhard.html,https://d-nb.info/gnd/118890638,https://dx.doi.org/10.1553/0x0001d71f,"Lechner, Leonhard",
Lechner_Otto.html,https://d-nb.info/gnd/130956929,https://dx.doi.org/10.1553/0x0001d720,"Lechner, Otto Anne Bennent",
Lechner_Schwestern.html,https://d-nb.info/gnd/1030033765,https://dx.doi.org/10.1553/0x003a4141,"Lechner, Schwestern Natalie",
Lechner_Valentin.html,https://d-nb.info/gnd/128768916,https://dx.doi.org/10.1553/0x002cda03,"Lechner, Valentin",
Lechthaler_Josef.html,https://d-nb.info/gnd/118726943,https://dx.doi.org/10.1553/0x0001d722,"Lechthaler, Josef",
Lederer_Erich.html,https://d-nb.info/gnd/103742221X,https://dx.doi.org/10.1553/0x0001d723,"Lederer, Erich Franz Josef",
Ledier_Johann.html,https://d-nb.info/gnd/103742235X,https://dx.doi.org/10.1553/0x0001d724,"Ledier, Johann",
Ledwinka_Franz.html,https://d-nb.info/gnd/119339110,https://dx.doi.org/10.1553/0x0001d725,"Ledwinka, Franz",
Lee_Felix.html,https://d-nb.info/gnd/13444163X,https://dx.doi.org/10.1553/0x0001d728,"Lee, Felix",
Lee_Youngok_Victoria.html,https://d-nb.info/gnd/103742235X,https://dx.doi.org/10.1553/0x0029ced8,"Lee, Youngok Victoria",
Leeb_Andreas.html,https://d-nb.info/gnd/1037422988,https://dx.doi.org/10.1553/0x0001d726,"Leeb (Löb), Familie Andreas Carl:",
Leeb_Josef.html,https://d-nb.info/gnd/1037423402,https://dx.doi.org/10.1553/0x0001d727,"Leeb, Josef Gerhard",
Leeuwen_Ary_van.html,https://d-nb.info/gnd/130217549,https://dx.doi.org/10.1553/0x003ce5e2,"Leeuwen, Ary van (eig. Arij Jan Jacob Elmert Willem Theodor) Ary",
Lefor_Peter.html,https://d-nb.info/gnd/134442040,https://dx.doi.org/10.1553/0x00048818,"Lefor, Peter",
Legat_Familie.html,,https://dx.doi.org/10.1553/0x0001d72a,"Legat, Familie Johannes Josephus (Hans, Johann):",
Legat_Peter.html,https://d-nb.info/gnd/1037452178,https://dx.doi.org/10.1553/0x0003d673,"Legat, Peter",
Legnani_Luigi.html,https://d-nb.info/gnd/116861002,https://dx.doi.org/10.1553/0x0001d72b,"Legnani, Rinaldo Luigi",
Legrath_Michael.html,https://d-nb.info/gnd/103745555X,https://dx.doi.org/10.1553/0x0001d72c,"Legrath, Michael",
Legrenzi_Giovanni.html,https://d-nb.info/gnd/118827472,https://dx.doi.org/10.1553/0x0001d72d,"Legrenzi, Giovanni",
Lehar_Familie.html,,https://dx.doi.org/10.1553/0x0001d72e,"Lehár, Familie Anton:",
Lehmann_Familie.html,,https://dx.doi.org/10.1553/0x0001d72f,"Lehmann, Familie Lilli",
Lehmann_Lotte.html,https://d-nb.info/gnd/118727176,https://dx.doi.org/10.1553/0x000276e6,"Lehmann, Lotte",
Lehner_Familie.html,,https://dx.doi.org/10.1553/0x0001d734,"Lehner, Familie Rudolf (sen.):",
Lehner_Franz.html,https://d-nb.info/gnd/1018934650,https://dx.doi.org/10.1553/0x0001d730,"Lehner, Franz de Paula",
Lehner_Fritz.html,https://d-nb.info/gnd/133355322,https://dx.doi.org/10.1553/0x0001d733,"Lehner, Fritz (eig. Friedrich Georg; Pseud. Fred Steffens)",
Lehner_Marian.html,,,"Lehner, Marian (Josef) OSB",
Lehner_Max.html,https://d-nb.info/gnd/1037455959,https://dx.doi.org/10.1553/0x0001d735,"Lehner, Max (eig. Maximilian)",
Lehner_Walter.html,https://d-nb.info/gnd/103916571,https://dx.doi.org/10.1553/0x0001d737,"Lehner, Walter",
Lehnert_Julius.html,https://d-nb.info/gnd/11687497X,https://dx.doi.org/10.1553/0x0001d732,"Lehnert, Julius",
Lehofer_Franz.html,https://d-nb.info/gnd/1048593983,https://dx.doi.org/10.1553/0x002ecc11,"Lehofer, Franz Seraphin",
Lehrbaumer_Robert.html,https://d-nb.info/gnd/1020890762,https://dx.doi.org/10.1553/0x0001d731,"Lehrbaumer, Robert",
Leibner_Michael.html,https://d-nb.info/gnd/1037456149,https://dx.doi.org/10.1553/0x0001d738,"Leibner, P. Michael OSB",
Leichamschneider_Familie.html,,https://dx.doi.org/10.1553/0x0001d739,"Leichamschneider (Leichnamschneider), Familie Johann Michael:",
Leicht_Brueder.html,https://d-nb.info/gnd/1019137061,https://dx.doi.org/10.1553/0x0001d73a,"Leicht, Brüder Ferdinand:",
Leidesdorf_Maximilian.html,https://d-nb.info/gnd/121059057,https://dx.doi.org/10.1553/0x0001d73b,"Leidesdorf, Maximilian Joseph (eig. Marcus) Gustav",
Leidolf_Familie.html,,https://dx.doi.org/10.1553/0x0001d73c,"Leidolff (Leydolf), Familie Nicolaus",
Leifers.html,,https://dx.doi.org/10.1553/0x00344d6d,Leifers (deutsch für italienisch Laives),
Leila_Negra.html,https://d-nb.info/gnd/13351126X,https://dx.doi.org/10.1553/0x0003f0da,Leila Negra (eig. Marie Nejar),
Leinsdorf_Erich.html,https://d-nb.info/gnd/120151928,https://dx.doi.org/10.1553/0x0001d73f,"Leinsdorf (eig. Landauer), Erich",
Leisentrit_Johannes.html,https://d-nb.info/gnd/118727265,https://dx.doi.org/10.1553/0x0001d740,"Leisentrit, Johannes",
Leistentritt_Josef.html,https://d-nb.info/gnd/1037462009,https://dx.doi.org/10.1553/0x001bd196,"Leistentritt, Josef Johann",
Leiter_Josef.html,https://d-nb.info/gnd/1019139536,https://dx.doi.org/10.1553/0x0001d744,"Leiter, Josef",
Leitermayer_Familie.html,,https://dx.doi.org/10.1553/0x0001d741,"Leitermayer (Leitermayr, Leitermeier, Leitermeyer), Familie Michael:",
Leitermeyer_Fritz.html,https://d-nb.info/gnd/119170841,https://dx.doi.org/10.1553/0x0001d743,"Leitermeyer, Fritz (eig. Friedrich Alfred)",
Leitgeb_Joseph.html,https://d-nb.info/gnd/103746270X,https://dx.doi.org/10.1553/0x0001d745,"Leitgeb (Leutgeb), Joseph Leopold",
Leithner_Eduard.html,https://d-nb.info/gnd/116890339,https://dx.doi.org/10.1553/0x0001d746,"Leithner, Eduard",
Leitmeritz.html,,https://dx.doi.org/10.1553/0x00325e3f,Leitmeritz (deutsch für tschechisch Litoměřice),
Leitner_Ernst.html,https://d-nb.info/gnd/122210166,https://dx.doi.org/10.1553/0x0001d748,"Leitner, Ernst Ludwig",
Leitner_Georg.html,https://d-nb.info/gnd/1037462912,https://dx.doi.org/10.1553/0x0001d749,"Leitner, Georg Franz (Franciscus)",
Leitner_Herbert.html,https://d-nb.info/gnd/103746317X,https://dx.doi.org/10.1553/0x0001d74a,"Leitner, Herbert (Pseud.: Mr. Herb)",
Leitner_Konrad.html,https://d-nb.info/gnd/134647823,https://dx.doi.org/10.1553/0x0001d74b,"Leitner, Konrad",
Leitner_Wilhelm.html,https://d-nb.info/gnd/135155207,https://dx.doi.org/10.1553/0x0001d74c,"Leitner, Wilhelm (Willy)",
Lemberg.html,,https://dx.doi.org/10.1553/0x003583f2,Lemberg (deutsch für ukrainisch Ľviv),
Lemberg_Werner.html,https://d-nb.info/gnd/1037463390,https://dx.doi.org/10.1553/0x0001d74e,"Lemberg, Werner",
Lembert_Ehepaar.html,https://d-nb.info/gnd/116891033,https://dx.doi.org/10.1553/0x0001d73e,"Lembert, Ehepaar Johann (Joseph) Wenzel (eig. Johann [Joseph?] Wilhelm Tremler):",
Lemboeck_Gabriel.html,https://d-nb.info/gnd/1019259620,https://dx.doi.org/10.1553/0x0001d74f,"Lemböck, Gabriel",
Lemoch_Brueder.html,https://d-nb.info/gnd/1019191201,https://dx.doi.org/10.1553/0x0001d750,"Lemoch, Brüder Ignaz:",
Lempp_Familie.html,,https://dx.doi.org/10.1553/0x0001d751,"Lempp, Familie Friedrich:",
Lendvai_Familie.html,,https://dx.doi.org/10.1553/0x0001d752,"Lendvai (Lendvay, eig. Löwenfeld), Familie Erwin",
Lengsfelder_Hans.html,https://d-nb.info/gnd/138451761,https://dx.doi.org/10.1553/0x0024bdbf,"Lengsfelder, Hans Jan (Pseud.e Hans Siegfried Lentis, Hans Felder, Harry Lenk)",
Lennert_Nikolaus.html,https://d-nb.info/gnd/103746429X,https://dx.doi.org/10.1553/0x0001d753,"Lennert, P. Nikolaus OSB",
Lenya_Lotte.html,https://d-nb.info/gnd/118779486,https://dx.doi.org/10.1553/0x0001d754,"Lenya (Lenja, eig. Blamauer), Lotte (Karoline Wilhelmine Charlotte)",
Leo_Johann.html,https://d-nb.info/gnd/132256835,https://dx.doi.org/10.1553/0x0001d761,"Leo, Johann Christoph d. J. Johann Christoph",
Leo_Leonardo.html,https://d-nb.info/gnd/118779524,https://dx.doi.org/10.1553/0x0001d762,"Leo, Leonardo",
Leo_Ulrich.html,https://d-nb.info/gnd/1037464516,https://dx.doi.org/10.1553/0x0001d763,"Leo, P. Ulrich OSB (Johann Ulrich)",
Leoben.html,,https://dx.doi.org/10.1553/0x000276e7,Leoben ,
Leon_Gottlieb.html,https://d-nb.info/gnd/1037464761,https://dx.doi.org/10.1553/0x0001d75b,"Léon, Amadeus Gottlieb Dominicus",
Leon_Victor.html,https://d-nb.info/gnd/115460608,https://dx.doi.org/10.1553/0x0001d75c,"Léon (eig. Hirschfeld), Viktor Felicitas",
Leoncavallo_Ruggiero.html,https://d-nb.info/gnd/118779559,https://dx.doi.org/10.1553/0x0001d755,"Leoncavallo, Ruggiero (Ruggero, Pseud. Roger Léon Cavallo, L. Perterhoff)",
Leonhardsberger_Heinz.html,https://d-nb.info/gnd/134625056,https://dx.doi.org/10.1553/0x0001d757,"Leonhardsberger, Heinz",
Leonhardt_Andreas.html,https://d-nb.info/gnd/134711114,https://dx.doi.org/10.1553/0x0001d758,"Leonhardt, Christian Andreas",
Leoni_Leone.html,https://d-nb.info/gnd/119503816,https://dx.doi.org/10.1553/0x0001d759,"Leoni, Leone",
Leonskaja_Elisabeth.html,https://d-nb.info/gnd/130219584,https://dx.doi.org/10.1553/0x0001d75a,"Leonskaja, Elisabeth",
Leopold_Guenther.html,https://d-nb.info/gnd/1037464915,https://dx.doi.org/10.1553/0x0001d75e,"Leopold, Günther",
Leopold_I.html,https://d-nb.info/gnd/118571869,https://dx.doi.org/10.1553/0x0001d75f,Leopold I. ,
Leopold_II.html,https://d-nb.info/gnd/118571877,https://dx.doi.org/10.1553/0x000254a9,"Leopold II. (Peter Leopold, Pietro Leopoldo)",
Leopold_Nikolaus.html,https://d-nb.info/gnd/11886386X,https://dx.doi.org/10.1553/0x0001d760,"Leopold (Lepold, Lewpold), Nikolaus",
Leopold_Wilhelm.html,https://d-nb.info/gnd/118727664,https://dx.doi.org/10.1553/0x0001d795,"Leopold Wilhelm, Erzherzog",
Leopoldi_Brueder.html,https://d-nb.info/gnd/1018479147,https://dx.doi.org/10.1553/0x0001d75d,"Leopoldi (eig. Kohn), Familie Leopold:",
Lequile_Didacus.html,https://d-nb.info/gnd/128495731,https://dx.doi.org/10.1553/0x0001d764,"Lequile, Didacus Tafuri a OFM (auch Diego da; eig. Donatus Maria Tafuri)",
Lerperger_Familie.html,,https://dx.doi.org/10.1553/0x0001d765,"Lerperger, Familie Kurt:",
Lert_Brueder.html,https://d-nb.info/gnd/131526103,https://dx.doi.org/10.1553/0x003bc5c1,"Lert (eig. Löw), Brüder Ernst",
Lescalier_Nicolaus.html,https://d-nb.info/gnd/1037466187,https://dx.doi.org/10.1553/0x0001d766,"Lescalier (Lestalier, Lesthalier), Nicolaus Mathieu",
Leschen_Familie.html,,https://dx.doi.org/10.1553/0x0001d78a,"Leschen (Löschen, Löscher), Familie Wilhelm:",
Leschetitzky_Familie.html,,https://dx.doi.org/10.1553/0x0001d767,"Leschetizky (Leschetitzky, Leschitizky, Leszetycki), Familie Josef:",
Lesic_Familie.html,,https://dx.doi.org/10.1553/0x0001d769,"Lesić, Familie Matilda L.-Kindersberger",
Lessel_Franciszek.html,,https://dx.doi.org/10.1553/0x0001d76a,"Lessel, Franciszek",
Lessky_Familie.html,,https://dx.doi.org/10.1553/0x0022a640,"Lessky, Familie Friedrich:",
Lettner_Edith.html,https://d-nb.info/gnd/1037482387,https://dx.doi.org/10.1553/0x0029ceb8,"Lettner, Edith",
Leuer_Hubert.html,https://d-nb.info/gnd/1019374144,https://dx.doi.org/10.1553/0x0001d77c,"Leuer, Hubert Hubert Michael",
Leukauf_Robert.html,https://d-nb.info/gnd/139670637,https://dx.doi.org/10.1553/0x0001d76b,"Leukauf, Robert Gustav",
Leutgeb_Franz.html,https://d-nb.info/gnd/1103673734,https://dx.doi.org/10.1553/0x0033e650,"Leutgeb, Franz",
Levar_Ivan.html,https://d-nb.info/gnd/1019343524,https://dx.doi.org/10.1553/0x0001d76d,"Levar, Ivan",
Levarie_Siegmund.html,https://d-nb.info/gnd/131251716,https://dx.doi.org/10.1553/0x0001d76c,"Levarie (eig. Löwenherz), Siegmund",
Levi_Hermann.html,https://d-nb.info/gnd/118865900,https://dx.doi.org/10.1553/0x0001d770,"Levi, Hermann",
Levi_Samuele.html,https://d-nb.info/gnd/1019348275,https://dx.doi.org/10.1553/0x0001d771,"Levi, Samuele",
Levine_James.html,https://d-nb.info/gnd/118840525,https://dx.doi.org/10.1553/0x0001d76f,"Levine, James",
Levitschnigg_Heinrich.html,https://d-nb.info/gnd/116965614,https://dx.doi.org/10.1553/0x0001d798,"Levitschnigg von Glomberg, Heinrich",
Levko-Antosch_Olga.html,https://d-nb.info/gnd/1037482581,https://dx.doi.org/10.1553/0x0001d796,"Levko-Antosch, Olga",
Lewinski_Ignaz.html,https://d-nb.info/gnd/1037482840,https://dx.doi.org/10.1553/0x0001d772,"Lewinsky (Lewinski), Ignaz",
Lewinsky_Josef.html,https://d-nb.info/gnd/1019352620,https://dx.doi.org/10.1553/0x0001d773,"Lewinsky (Levinsky), Josef",
Lewy_Eduard.html,https://d-nb.info/gnd/136668437,https://dx.doi.org/10.1553/0x0001d774,"Lewy, Familie Eduard Constantin:",
Lexikographie.html,,https://dx.doi.org/10.1553/0x0001d775,Lexikographie ,
Leydecker_Johann.html,https://d-nb.info/gnd/104353201,https://dx.doi.org/10.1553/0x0001d776,"Leydecker (Leyendeker, Leyendecker, Leyerdeyser, Leyendechen), Johann (Johannes)",
Leyherr_Franz.html,https://d-nb.info/gnd/1037483227,https://dx.doi.org/10.1553/0x00223d63,"Leyherr (Leiher), Franz Xaver Joseph",
Leykam_Christoph.html,https://d-nb.info/gnd/13699380X,https://dx.doi.org/10.1553/0x0001d7bd,"Leykam, Christoph Franz Ambrosius Freiherr",
Lhotsky_Bohuslav.html,https://d-nb.info/gnd/1037483464,https://dx.doi.org/10.1553/0x0001d778,"Lhotský, Bohuslav",
LiPuma_Nelly.html,https://d-nb.info/gnd/1037692780,https://dx.doi.org/10.1553/0x0029ced4,"LiPuma, Nelly",
Libbach_Roland.html,https://d-nb.info/gnd/134444590,https://dx.doi.org/10.1553/0x0001d779,"Libbach, Roland (Pseud. Rolf van Lingen)",
Liberati_Antimo.html,https://d-nb.info/gnd/1022153447,https://dx.doi.org/10.1553/0x0001d77a,"Liberati, Antimo",
Liberda_Bruno.html,https://d-nb.info/gnd/134444647,https://dx.doi.org/10.1553/0x0001d77b,"Liberda, Bruno",
Libisch_Georg.html,https://d-nb.info/gnd/1037484118,https://dx.doi.org/10.1553/0x002da728,"Libisch (Liebisch), Georg Josef",
Libretto.html,,https://dx.doi.org/10.1553/0x0001d77d,Libretto ,
Licenza.html,,https://dx.doi.org/10.1553/0x0001d77e,Licenza ,
Lichard_Milan.html,https://d-nb.info/gnd/1019359706,https://dx.doi.org/10.1553/0x0001d77f,"Lichard, Milan",
Lichnowski_Familie.html,,https://dx.doi.org/10.1553/0x0001d780,"Lichnowsky von Woszczye (Woschtitz/Woschütz), Familie Carl",
Lichtenstein_Familie.html,,https://dx.doi.org/10.1553/0x0001d7cd,"Lichtenstein, Karl August (Ludwig) Freiherr von",
Lichtenthal_Peter.html,https://d-nb.info/gnd/120226510,https://dx.doi.org/10.1553/0x0001d782,"Lichtenthal, Peter (Pietro)",
Lichtfuss_Martin.html,https://d-nb.info/gnd/112186645,https://dx.doi.org/10.1553/0x0001d783,"Lichtfuss, Martin",
Lickl_Familie.html,,https://dx.doi.org/10.1553/0x0001d784,"Lickl, Familie Johann Georg:",
Lidarti_Christian.html,https://d-nb.info/gnd/128907053,https://dx.doi.org/10.1553/0x0001d792,"Lidarti, Christian Joseph (Cristiano Giuseppe)",
Lidl_Andreas.html,https://d-nb.info/gnd/103803874,https://dx.doi.org/10.1553/0x0001d785,"Lidl (Liedel), Andreas (nicht: Anton)",
Lidl_Familie.html,,https://dx.doi.org/10.1553/0x0001d7b1,"Lídl, Familie Josef:",
Lieban_Ehepaar.html,https://d-nb.info/gnd/1037488970,https://dx.doi.org/10.1553/0x0001d786,"Lieban, Ehepaar Julius",
Lieberzeit_Anna.html,https://d-nb.info/gnd/1019360550,https://dx.doi.org/10.1553/0x0001d788,"Lieberzeit, Anna",
Liebesberg_Else.html,https://d-nb.info/gnd/134614887,https://dx.doi.org/10.1553/0x0001d7ac,"Liebesberg (Bauer-L., L.-Hannes), Else",
Liebeslied.html,,https://dx.doi.org/10.1553/0x0001d789,Liebeslied ,
Liebhardt_Ida.html,https://d-nb.info/gnd/11604022X,https://dx.doi.org/10.1553/0x0001d78b,"Liebhardt (geb. Baier), Ida Anna Baier",
Liebhardt_Luise.html,https://d-nb.info/gnd/116996803,https://dx.doi.org/10.1553/0x0001d78c,"Liebhardt, Luise",
Liebhart_Wolfgang.html,https://d-nb.info/gnd/135220882,https://dx.doi.org/10.1553/0x0001d78d,"Liebhart, Wolfgang",
Liebich_Johann.html,https://d-nb.info/gnd/116996854,https://dx.doi.org/10.1553/0x0001d7d8,"Liebich, Johann Karl",
Liebleitner_Karl.html,https://d-nb.info/gnd/116997176,https://dx.doi.org/10.1553/0x0001d78e,"Liebleitner, Karl",
Liebminger_Heinrich.html,https://d-nb.info/gnd/109665872,https://dx.doi.org/10.1553/0x00034cb1,"Liebminger, Heinrich (Heinz) Charlotte,",
Liebstoeckl_Hans.html,https://d-nb.info/gnd/1019259787,https://dx.doi.org/10.1553/0x0001d805,"Liebstoeckl, Hans Olga Aloisia",
Liechtenstein-Castelcorn_Carl.html,https://d-nb.info/gnd/120079666,https://dx.doi.org/10.1553/0x0001d7d2,"Liechtenstein-Castelcorn, Carl",
Liechtenstein.html,,https://dx.doi.org/10.1553/0x0001d78f,Liechtenstein ,
Liechtenstein_Familie.html,,https://dx.doi.org/10.1553/0x0001d790,"Liechtenstein, Familie Ulrich v. L.",
Lied.html,,https://dx.doi.org/10.1553/0x0001fc34,Lied ,
Liedbegleitung.html,,https://dx.doi.org/10.1553/0x0001d793,Liedbegleitung ,
Liederbuch.html,,https://dx.doi.org/10.1553/0x0001d794,Liederbuch ,
Liederweiber.html,,https://dx.doi.org/10.1553/0x0001d797,Liederweiber ,
Liedmayr_Caspar.html,https://d-nb.info/gnd/1037489578,https://dx.doi.org/10.1553/0x0001d799,"Liedmayr (Liedtmayr, Lindtmayr), Caspar OCist Anton Paul",
Lienbacher_Ehepaar.html,https://d-nb.info/gnd/130140163,https://dx.doi.org/10.1553/0x0001fc35,"Lienbacher, Ehepaar Klaus:",
Lienhard_Hermann.html,,https://dx.doi.org/10.1553/0x00329251,"Lienhard, Hermann",
Lienz.html,,https://dx.doi.org/10.1553/0x00233efd,Lienz ,
Liess_Andreas.html,https://d-nb.info/gnd/118572849,https://dx.doi.org/10.1553/0x0001d79c,"Liess, Andreas Karl Friedrich",
Liewehr_Fred.html,https://d-nb.info/gnd/117001007,https://dx.doi.org/10.1553/0x0001d79d,"Liewehr, Fred",
Liftl_Franz.html,https://d-nb.info/gnd/134445058,https://dx.doi.org/10.1553/0x0001d79e,"Liftl, Franz",
Ligeti_Familie.html,,https://dx.doi.org/10.1553/0x0001fc33,"Ligeti, Familie György",
Ligister_Trio.html,,https://dx.doi.org/10.1553/0x00039bbc,"Ligister Trio, Original ",
Lilienfeld.html,,https://dx.doi.org/10.1553/0x0001d7a1,Lilienfeld ,
Lilling_Familie.html,,https://dx.doi.org/10.1553/0x00025501,"Lilling (Lülling), Familie Peter:",
Lilowa_Margarita.html,https://d-nb.info/gnd/134585631,https://dx.doi.org/10.1553/0x0001d7ef,"Lilowa (Lilova-Zlateva), Margarita",
Limbeck_Max.html,https://d-nb.info/gnd/1019389842,https://dx.doi.org/10.1553/0x0001d7a2,"Lilienau, Max (eig. Limbeck Freiherr von Lilienau, Maximilian Michael Rudolf)",
Limmer_Franz.html,https://d-nb.info/gnd/104311657,https://dx.doi.org/10.1553/0x0001d7a3,"Limmer, Franz (eig. Franciscus Seraphicus) Aloysia",
Lind_Eva.html,https://d-nb.info/gnd/123832047,https://dx.doi.org/10.1553/0x0001d7ae,"Lind, Eva",
Lind_Jenny.html,https://d-nb.info/gnd/118780026,https://dx.doi.org/10.1553/0x0001d7af,"Lind, Jenny (eig. Johanna) Otto Goldschmidt",
Linda_Bertha.html,https://d-nb.info/gnd/130097969,https://dx.doi.org/10.1553/0x0001d7a4,"Linda (eig. Babitsch), Bertha",
Lindau_Carl.html,https://d-nb.info/gnd/12106428X,https://dx.doi.org/10.1553/0x0001d7cf,"Lindau (eig. Gemperle), Carl",
Lindbichler_Franz.html,https://d-nb.info/gnd/134691458,https://dx.doi.org/10.1553/0x0001d7a5,"Lindbichler, Franz",
Lindemayr_Maurus.html,https://d-nb.info/gnd/100191290,https://dx.doi.org/10.1553/0x0001d7a6,"Lindemayr, P. Maurus OSB (eig. Kajetan Benedikt Maximilian) Peter Gottlieb",
Lindenbaum_Andreas.html,https://d-nb.info/gnd/135265592,https://dx.doi.org/10.1553/0x0001d7a7,"Lindenbaum, Andreas",
Lindenthal_Martin.html,https://d-nb.info/gnd/1037492307,https://dx.doi.org/10.1553/0x0001d7a8,"Lindenthal, Martin",
Lindmayr-Brandl_Andrea.html,https://d-nb.info/gnd/128661011,https://dx.doi.org/10.1553/0x0031f9c0,"Lindmayr-Brandl, Andrea",
Lindner_Friedrich.html,https://d-nb.info/gnd/104137819,https://dx.doi.org/10.1553/0x0001d7a9,"Lindner (Lindener, Lindtner, Linttner, Tilianus), Friedrich",
Lindner_Wolfgang.html,https://d-nb.info/gnd/134609441,https://dx.doi.org/10.1553/0x0001d7aa,"Lindner, Wolfgang Herlinde",
Lindpaintner_Peter.html,https://d-nb.info/gnd/119133911,https://dx.doi.org/10.1553/0x0001d7ab,"Lindpaintner, Peter Joseph von",
Lindtwurm_Familie.html,,https://dx.doi.org/10.1553/0x0001d7cb,"Lindtwurm (Lyndwurm, Lindwurm, Lindtwuerm), Familie? Niclas",
Lingiardi_Giovanni.html,https://d-nb.info/gnd/1019392886,https://dx.doi.org/10.1553/0x0001d7c2,"Lingiardi, Giovanni Battista Giacomo",
Linhart_Anton.html,https://d-nb.info/gnd/129878774,https://dx.doi.org/10.1553/0x0001d7b0,"Linhart, Anton Tomaž",
Link_Antonie.html,https://d-nb.info/gnd/131713418,https://dx.doi.org/10.1553/0x0001d7b2,"Link, Geschwister Adolf:",
Link_Augustin.html,https://d-nb.info/gnd/124854915,https://dx.doi.org/10.1553/0x0001d7b5,"Link, P. Augustin SJ",
Link_Karl.html,https://d-nb.info/gnd/117034576,https://dx.doi.org/10.1553/0x0003b83e,"Link, Karl",
Linke_Joseph.html,https://d-nb.info/gnd/1019529873,https://dx.doi.org/10.1553/0x0001d7b4,"Linke (Lincke), Joseph",
Linke_Karl.html,https://d-nb.info/gnd/1037492013,https://dx.doi.org/10.1553/0x0001d7b3,"Lincke, Karl",
Lins_Bernhard.html,https://d-nb.info/gnd/129656712,https://dx.doi.org/10.1553/0x0001d7b6,"Lins, Bernhard",
Lins_Hilde.html,https://d-nb.info/gnd/1037493095,https://dx.doi.org/10.1553/0x0003b829,"Lins, Hilde",
Lintz-Maues_Igor.html,https://d-nb.info/gnd/114869863,https://dx.doi.org/10.1553/0x0001d7b7,"Lintz-Maués, Igor",
Linz.html,,https://dx.doi.org/10.1553/0x0001d7b8,Linz ,
Linzer_Geiger.html,,https://dx.doi.org/10.1553/0x0001d7b9,Linzer Geiger ,
Lipavsky_Josef.html,https://d-nb.info/gnd/129086339,https://dx.doi.org/10.1553/0x0001d7ba,"Lipavský (Lipawsky), Josef (Giuseppe)",
Lipinski_Familie.html,,https://dx.doi.org/10.1553/0x0001d7bc,"Lipiński, Familie Karl Joseph",
Lipovsek_Marjana.html,https://d-nb.info/gnd/128622423,https://dx.doi.org/10.1553/0x0001d7be,"Lipovšek, Marjana Marijan",
Lipp_Familie.html,,https://dx.doi.org/10.1553/0x0001d7c3,"Lipp, Familie Franz Ignaz:",
Lipp_Wilma.html,https://d-nb.info/gnd/128659742,https://dx.doi.org/10.1553/0x0001d7c4,"Lipp, Wilma",
Lippay_Alexander.html,https://d-nb.info/gnd/1037890388,https://dx.doi.org/10.1553/0x0001d7bf,"Lippay, Alexander",
Lippe_Familie.html,,https://dx.doi.org/10.1553/0x0001d7c0,"Lippe, Familie Anton:",
Lippert_Herbert.html,https://d-nb.info/gnd/124055893,https://dx.doi.org/10.1553/0x0001d7c1,"Lippert, Herbert",
Lirsch_Vincenz.html,https://d-nb.info/gnd/1246698323,https://dx.doi.org/10.1553/0x003ce5e4,"Lirsch, Vincenz (Vinzenz)",
Lisinski_Vatroslav.html,https://d-nb.info/gnd/12226715X,https://dx.doi.org/10.1553/0x0001d7c5,"Lisinski, Vatroslav (eig. Ignac Fuchs)",
List_Emanuel.html,https://d-nb.info/gnd/117062820,https://dx.doi.org/10.1553/0x0001d7c6,"List (eig. Fleissig), Emanuel",
Liszt_Familie.html,,https://dx.doi.org/10.1553/0x0001fc32,"Liszt, Franz (Franciscus, Ferenc) Adam",
Litanei.html,,https://dx.doi.org/10.1553/0x0001d7c8,Litanei ,
Litschauer.html,https://d-nb.info/gnd/104124113,https://dx.doi.org/10.1553/0x00021dff,"Litschauer, Der",
Litschauer_Familie.html,,https://dx.doi.org/10.1553/0x0001d7cc,"Litschauer, Familie Franz:",
Liturgie.html,,https://dx.doi.org/10.1553/0x00021dfd,Liturgie ,
Liturgische_Bewegung.html,,https://dx.doi.org/10.1553/0x00021dfe,Liturgische Bewegung ,
